Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,CompressiveStrength,WaterCementRatio,TotalBinder,WaterBinderRatio,TotalAggregate,FineAggregateRatio,CoarseAggregateRatio,CementRatio,SCM,SCMPercentage,LogAge
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72,0.5501432664756447,349.0,0.5501432664756447,1853.0,0.4349703184025904,0.5650296815974096,1.0,0.0,0.0,3.367295829986474
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.49,0.5501432664756447,349.0,0.5501432664756447,1853.0,0.4349703184025904,0.5650296815974096,1.0,0.0,0.0,4.51085950651685
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05,0.5501432664756447,349.0,0.5501432664756447,1853.0,0.4349703184025904,0.5650296815974096,1.0,0.0,0.0,5.198497031265826
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.13,0.5501432664756447,349.0,0.5501432664756447,1853.0,0.4349703184025904,0.5650296815974096,1.0,0.0,0.0,5.8888779583328805
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,18.13,0.6721854304635762,302.0,0.6721854304635762,1791.0,0.45616973757677276,0.5438302624232273,1.0,0.0,0.0,2.70805020110221
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,26.74,0.6721854304635762,302.0,0.6721854304635762,1791.0,0.45616973757677276,0.5438302624232273,1.0,0.0,0.0,5.198497031265826
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.92,0.36,525.0,0.36,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,5.198497031265826
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22,0.4,500.0,0.4,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,4.51085950651685
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04,0.4,500.0,0.4,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,5.198497031265826
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.16,0.4,500.0,0.4,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,5.602118820879701
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.64,0.32037037037037036,540.0,0.32037037037037036,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,1.3862943611198906
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71,0.7341269841269841,252.0,0.7341269841269841,1895.0,0.4137203166226913,0.5862796833773087,1.0,0.0,0.0,2.0794415416798357
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,0.7341269841269841,252.0,0.7341269841269841,1895.0,0.4137203166226913,0.5862796833773087,1.0,0.0,0.0,3.367295829986474
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.65,0.5457227138643068,339.0,0.5457227138643068,1814.0,0.41565600882028664,0.5843439911797134,1.0,0.0,0.0,3.367295829986474
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.11,0.48854961832061067,393.0,0.48854961832061067,1698.0,0.4464075382803298,0.5535924617196702,1.0,0.0,0.0,1.3862943611198906
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58,0.48854961832061067,393.0,0.48854961832061067,1698.0,0.4464075382803298,0.5535924617196702,1.0,0.0,0.0,3.367295829986474
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79,0.48854961832061067,393.0,0.48854961832061067,1698.0,0.4464075382803298,0.5535924617196702,1.0,0.0,0.0,4.51085950651685
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.0,0.48429319371727747,382.0,0.48429319371727747,1786.0,0.4137737961926092,0.5862262038073908,1.0,0.0,0.0,2.0794415416798357
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.42,0.48429319371727747,382.0,0.48429319371727747,1786.0,0.4137737961926092,0.5862262038073908,1.0,0.0,0.0,3.367295829986474
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,0.7380952380952381,252.0,0.7380952380952381,1895.0,0.4137203166226913,0.5862796833773087,1.0,0.0,0.0,2.0794415416798357
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.99,0.6193548387096774,310.0,0.6193548387096774,1820.0,0.46703296703296704,0.532967032967033,1.0,0.0,0.0,2.0794415416798357
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.92,0.6193548387096774,310.0,0.6193548387096774,1820.0,0.46703296703296704,0.532967032967033,1.0,0.0,0.0,3.367295829986474
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.68,0.6193548387096774,310.0,0.6193548387096774,1820.0,0.46703296703296704,0.532967032967033,1.0,0.0,0.0,4.51085950651685
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,0.6193548387096774,310.0,0.6193548387096774,1820.0,0.46703296703296704,0.532967032967033,1.0,0.0,0.0,5.198497031265826
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,0.6193548387096774,310.0,0.6193548387096774,1820.0,0.46703296703296704,0.532967032967033,1.0,0.0,0.0,5.8888779583328805
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.8,0.36,525.0,0.36,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,1.3862943611198906
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42,0.36,525.0,0.36,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,2.0794415416798357
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,48.4,0.36,525.0,0.36,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,2.70805020110221
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94,0.36,525.0,0.36,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,3.367295829986474
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78,0.36,525.0,0.36,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,4.51085950651685
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11,0.36,525.0,0.36,1738.0,0.35270425776754893,0.6472957422324511,1.0,0.0,0.0,5.602118820879701
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77,0.6304347826086957,322.0,0.6304347826086957,1774.0,0.4509582863585118,0.5490417136414881,1.0,0.0,0.0,2.70805020110221
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.18,0.6304347826086957,322.0,0.6304347826086957,1774.0,0.4509582863585118,0.5490417136414881,1.0,0.0,0.0,3.367295829986474
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.59,0.6304347826086957,322.0,0.6304347826086957,1774.0,0.4509582863585118,0.5490417136414881,1.0,0.0,0.0,5.198497031265826
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.75,0.6721854304635762,302.0,0.6721854304635762,1791.0,0.45616973757677276,0.5438302624232273,1.0,0.0,0.0,3.367295829986474
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.09,0.4659949622166247,397.0,0.4659949622166247,1774.0,0.4137542277339346,0.5862457722660653,1.0,0.0,0.0,3.367295829986474
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39,0.4,480.0,0.4,1657.0,0.4351237175618588,0.5648762824381413,1.0,0.0,0.0,1.3862943611198906
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.51,0.2796934865900383,522.0,0.2796934865900383,1792.0,0.5,0.5,1.0,0.0,0.0,2.0794415416798357
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.99,0.2796934865900383,522.0,0.2796934865900383,1792.0,0.5,0.5,1.0,0.0,0.0,3.367295829986474
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.17,0.7692307692307693,460.0,0.45652173913043476,1584.0,0.4292929292929293,0.5707070707070707,0.5934782608695652,187.0,0.40652173913043477,3.367295829986474
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.76,1.1049382716049383,500.0,0.358,1579.0,0.46928435718809375,0.5307156428119063,0.324,338.0,0.676,3.367295829986474
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.5,1.4285714285714286,410.0,0.5365853658536586,1581.0,0.4161922833649589,0.5838077166350412,0.375609756097561,256.0,0.624390243902439,3.367295829986474
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.99,1.3741496598639455,351.0,0.5754985754985755,1689.0,0.49082297217288334,0.5091770278271166,0.4188034188034188,204.0,0.5811965811965812,3.367295829986474
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.35,1.105263157894737,469.0,0.3582089552238806,1639.0,0.424039048200122,0.5759609517998779,0.32409381663113007,317.0,0.67590618336887,3.367295829986474
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.69,0.5419354838709678,564.0,0.2978723404255319,1565.0,0.4159744408945687,0.5840255591054313,0.549645390070922,254.0,0.450354609929078,3.367295829986474
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.42,1.0972222222222223,319.0,0.4952978056426332,1787.0,0.47229994404029096,0.527700055959709,0.45141065830721006,175.0,0.54858934169279,3.367295829986474
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,33.42,0.7039473684210527,444.0,0.481981981981982,1617.0,0.44650587507730366,0.5534941249226963,0.6846846846846847,140.0,0.3153153153153153,3.367295829986474
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,39.05,0.5080213903743316,374.0,0.5080213903743316,1743.0,0.41881812966150317,0.5811818703384969,1.0,0.0,0.0,3.367295829986474
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.68,1.10062893081761,424.0,0.41273584905660377,1673.0,0.4303646144650329,0.5696353855349672,0.375,265.0,0.625,3.367295829986474
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.86,1.3071895424836601,392.0,0.5102040816326531,1686.0,0.40569395017793597,0.594306049822064,0.3903061224489796,239.0,0.6096938775510204,3.367295829986474
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.3,0.5419354838709678,453.0,0.3708609271523179,1718.0,0.4679860302677532,0.5320139697322468,0.6843267108167771,143.0,0.31567328918322296,3.367295829986474
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12,0.6426229508196721,405.0,0.4839506172839506,1664.0,0.42367788461538464,0.5763221153846154,0.7530864197530864,100.0,0.24691358024691357,3.367295829986474
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.57,1.1059602649006623,335.0,0.49850746268656715,1763.0,0.4378899602949518,0.5621100397050482,0.4507462686567164,184.0,0.5492537313432836,3.367295829986474
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.61,1.2253521126760563,439.0,0.39635535307517084,1668.0,0.4706235011990408,0.5293764988009593,0.3234624145785877,297.0,0.6765375854214123,3.367295829986474
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52,0.674496644295302,542.0,0.37084870848708484,1533.0,0.4272667971298108,0.5727332028701891,0.5498154981549815,244.0,0.45018450184501846,3.367295829986474
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21,0.5919003115264797,485.0,0.3917525773195876,1644.0,0.4708029197080292,0.5291970802919708,0.6618556701030928,164.0,0.33814432989690724,3.367295829986474
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.91,0.5218579234972678,553.0,0.3453887884267631,1581.0,0.47881087919038584,0.5211891208096142,0.6618444846292948,187.0,0.33815551537070526,3.367295829986474
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82,0.6142857142857143,509.0,0.3379174852652259,1630.0,0.4938650306748466,0.5061349693251533,0.550098231827112,229.0,0.449901768172888,3.367295829986474
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,33.4,0.7698412698412699,425.0,0.45647058823529413,1656.0,0.49577294685990336,0.5042270531400966,0.5929411764705882,173.0,0.40705882352941175,3.367295829986474
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.03,1.103030303030303,315.0,0.5777777777777777,1752.0,0.4160958904109589,0.583904109589041,0.5238095238095238,150.0,0.47619047619047616,3.367295829986474
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36,1.1538461538461537,399.0,0.45112781954887216,1720.0,0.40581395348837207,0.5941860465116279,0.39097744360902253,243.0,0.6090225563909775,3.367295829986474
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.84,1.26875,494.0,0.4109311740890688,1539.0,0.4613385315139701,0.5386614684860299,0.32388663967611336,334.0,0.6761133603238867,3.367295829986474
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,0.6241610738255033,405.0,0.45925925925925926,1694.0,0.48110979929161746,0.5188902007083825,0.7358024691358025,107.0,0.2641975308641975,3.367295829986474
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.06,0.660377358490566,444.0,0.47297297297297297,1598.0,0.4612015018773467,0.5387984981226533,0.7162162162162162,126.0,0.28378378378378377,3.367295829986474
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.94,0.6550522648083623,502.0,0.3745019920318725,1600.0,0.435,0.565,0.5717131474103586,215.0,0.42828685258964144,3.367295829986474
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.23,0.5337423312883436,492.0,0.35365853658536583,1672.0,0.47248803827751196,0.527511961722488,0.6626016260162602,166.0,0.33739837398373984,3.367295829986474
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.87,0.5421348314606742,498.0,0.38755020080321284,1579.0,0.4927169094363521,0.5072830905636478,0.714859437751004,142.0,0.285140562248996,3.367295829986474
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.3,1.356060606060606,500.0,0.358,1603.0,0.4591391141609482,0.5408608858390518,0.264,368.0,0.736,3.367295829986474
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42,0.577639751552795,471.0,0.39490445859872614,1660.0,0.4271084337349398,0.5728915662650602,0.6836518046709129,149.0,0.31634819532908703,3.367295829986474
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.09,1.103658536585366,364.0,0.49725274725274726,1695.0,0.49911504424778763,0.5008849557522124,0.45054945054945056,200.0,0.5494505494505495,3.367295829986474
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.46,0.5414012738853503,427.0,0.3981264637002342,1708.0,0.45843091334894615,0.5415690866510539,0.7353629976580797,113.0,0.2646370023419204,3.367295829986474
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.26,0.5669781931464174,449.0,0.4053452115812918,1650.0,0.4727272727272727,0.5272727272727272,0.7149220489977728,128.0,0.28507795100222716,3.367295829986474
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,35.23,1.6928571428571428,432.0,0.5486111111111112,1525.0,0.4301639344262295,0.5698360655737705,0.32407407407407407,292.0,0.6759259259259259,3.367295829986474
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13,0.6145833333333334,409.0,0.43276283618581907,1737.0,0.47725964306275187,0.5227403569372481,0.7041564792176039,121.0,0.29584352078239606,3.367295829986474
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87,0.7046979865771812,405.0,0.5185185185185185,1624.0,0.458128078817734,0.541871921182266,0.7358024691358025,107.0,0.2641975308641975,3.367295829986474
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,0.7358490566037735,462.0,0.42207792207792205,1623.0,0.4867529266789895,0.5132470733210105,0.5735930735930735,197.0,0.4264069264069264,3.367295829986474
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45,1.05,410.0,0.4097560975609756,1737.0,0.3960852043753598,0.6039147956246402,0.3902439024390244,250.0,0.6097560975609756,3.367295829986474
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91,1.1024096385542168,426.0,0.4295774647887324,1686.0,0.4905100830367734,0.5094899169632265,0.38967136150234744,260.0,0.6103286384976526,3.367295829986474
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.28,0.6521739130434783,482.0,0.37344398340248963,1638.0,0.46886446886446886,0.5311355311355311,0.5726141078838174,206.0,0.42738589211618255,3.367295829986474
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.18,0.6086956521739131,438.0,0.4474885844748858,1631.0,0.4984671980380135,0.5015328019619865,0.7351598173515982,116.0,0.2648401826484018,3.367295829986474
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69,1.2953020134228188,397.0,0.48614609571788414,1672.0,0.4665071770334928,0.5334928229665071,0.37531486146095716,248.0,0.6246851385390428,3.367295829986474
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.76,1.1069182389937107,346.0,0.5086705202312138,1779.0,0.44350758853288363,0.5564924114671164,0.4595375722543353,187.0,0.5404624277456648,3.367295829986474
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.4,0.7701149425287356,439.0,0.45785876993166286,1625.0,0.4683076923076923,0.5316923076923077,0.5945330296127562,178.0,0.4054669703872437,3.367295829986474
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.63,1.0421940928270041,400.0,0.6175,1548.0,0.44896640826873385,0.5510335917312662,0.5925,163.0,0.4075,3.367295829986474
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.8,0.5686900958466453,426.0,0.41784037558685444,1691.0,0.407451212300414,0.5925487876995861,0.7347417840375586,113.0,0.2652582159624413,3.367295829986474
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28,1.2451612903225806,338.0,0.5710059171597633,1744.0,0.39965596330275227,0.6003440366972477,0.45857988165680474,183.0,0.5414201183431953,3.367295829986474
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.06,1.3835616438356164,376.0,0.5372340425531915,1699.0,0.5132430841671571,0.48675691583284286,0.3882978723404255,230.0,0.6117021276595744,3.367295829986474
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.42,0.7466216216216216,403.0,0.5483870967741935,1597.0,0.48716343143393864,0.5128365685660614,0.7344913151364765,107.0,0.2655086848635236,3.367295829986474
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.03,1.4736842105263157,343.0,0.5714285714285714,1744.0,0.455848623853211,0.544151376146789,0.3877551020408163,210.0,0.6122448979591837,3.367295829986474
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39,0.5686900958466453,458.0,0.388646288209607,1691.0,0.4872856298048492,0.5127143701951508,0.6834061135371179,145.0,0.3165938864628821,3.367295829986474
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.18,1.2105263157894737,264.0,0.696969696969697,1808.0,0.45132743362831856,0.5486725663716814,0.5757575757575758,112.0,0.42424242424242425,3.367295829986474
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56,1.1633986928104576,411.0,0.43309002433090027,1691.0,0.407451212300414,0.5925487876995861,0.3722627737226277,258.0,0.6277372262773723,3.367295829986474
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.44,1.4285714285714286,376.0,0.5319148936170213,1669.0,0.451168364289994,0.548831635710006,0.3723404255319149,236.0,0.6276595744680851,3.367295829986474
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.96,1.1812080536912752,385.0,0.45714285714285713,1740.0,0.5132183908045977,0.4867816091954023,0.38701298701298703,236.0,0.612987012987013,3.367295829986474
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.84,0.7066666666666667,420.0,0.5047619047619047,1606.0,0.4533001245330012,0.5466998754669987,0.7142857142857143,120.0,0.2857142857142857,3.367295829986474
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.23,1.1633986928104576,411.0,0.43309002433090027,1691.0,0.4872856298048492,0.5127143701951508,0.3722627737226277,258.0,0.6277372262773723,3.367295829986474
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95,1.0675675675675675,285.0,0.5543859649122806,1832.0,0.45305676855895194,0.5469432314410481,0.519298245614035,137.0,0.4807017543859649,3.367295829986474
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.68,0.6104294478527608,464.0,0.42887931034482757,1593.0,0.4971751412429379,0.5028248587570622,0.7025862068965517,138.0,0.2974137931034483,3.367295829986474
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.01,1.1633986928104576,298.0,0.5973154362416108,1822.0,0.45115257958287597,0.5488474204171241,0.5134228187919463,145.0,0.4865771812080537,3.367295829986474
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.72,0.7442748091603053,459.0,0.42483660130718953,1628.0,0.45024570024570026,0.5497542997542998,0.5708061002178649,197.0,0.42919389978213507,3.367295829986474
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54,1.3924050632911393,353.0,0.623229461756374,1611.0,0.44258224705152077,0.5574177529484792,0.4475920679886686,195.0,0.5524079320113314,3.367295829986474
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.46,1.1059602649006623,336.0,0.49702380952380953,1752.0,0.386986301369863,0.613013698630137,0.4494047619047619,185.0,0.5505952380952381,3.367295829986474
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.24,0.7289377289377289,363.0,0.5482093663911846,1693.0,0.4500886001181335,0.5499113998818665,0.7520661157024794,90.0,0.24793388429752067,3.367295829986474
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.52,1.2281879194630871,359.0,0.5097493036211699,1733.0,0.4500865551067513,0.5499134448932487,0.415041782729805,210.0,0.584958217270195,3.367295829986474
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72,1.3356643356643356,455.0,0.4197802197802198,1610.0,0.39937888198757765,0.6006211180124224,0.3142857142857143,312.0,0.6857142857142857,3.367295829986474
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77,0.6576923076923077,439.0,0.3895216400911162,1699.0,0.4490876986462625,0.5509123013537375,0.592255125284738,179.0,0.40774487471526194,3.367295829986474
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,0.5686900958466453,474.0,0.3755274261603376,1676.0,0.4528639618138425,0.5471360381861575,0.6603375527426161,161.0,0.339662447257384,3.367295829986474
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93,0.5915492957746479,404.0,0.4158415841584158,1764.0,0.4501133786848073,0.5498866213151927,0.7029702970297029,120.0,0.297029702970297,3.367295829986474
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86,0.5416666666666666,336.0,0.5416666666666666,1803.0,0.4531336661120355,0.5468663338879645,1.0,0.0,0.0,3.367295829986474
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.2,1.2482758620689656,279.0,0.6487455197132617,1791.0,0.4533780011166946,0.5466219988833054,0.5197132616487455,134.0,0.48028673835125446,3.367295829986474
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.43,1.16,387.0,0.4496124031007752,1744.0,0.38704128440366975,0.6129587155963303,0.3875968992248062,237.0,0.6124031007751938,3.367295829986474
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87,1.3333333333333333,447.0,0.42953020134228187,1619.0,0.4972205064854849,0.5027794935145151,0.3221476510067114,303.0,0.6778523489932886,3.367295829986474
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61,0.5891238670694864,501.0,0.38922155688622756,1613.0,0.4972101673899566,0.5027898326100434,0.6606786427145709,170.0,0.3393213572854291,3.367295829986474
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46,1.2451612903225806,298.0,0.6476510067114094,1744.0,0.39965596330275227,0.6003440366972477,0.5201342281879194,143.0,0.4798657718120805,3.367295829986474
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.79,1.2451612903225806,338.0,0.5710059171597633,1745.0,0.4974212034383954,0.5025787965616045,0.45857988165680474,183.0,0.5414201183431953,3.367295829986474
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29,1.3333333333333333,301.0,0.5980066445182725,1766.0,0.45583238958097394,0.5441676104190261,0.4485049833887043,166.0,0.5514950166112956,3.367295829986474
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.42,0.6691729323308271,465.0,0.3827956989247312,1655.0,0.4501510574018127,0.5498489425981873,0.5720430107526882,199.0,0.42795698924731185,3.367295829986474
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23,0.5700636942675159,572.0,0.3129370629370629,1559.0,0.44259140474663244,0.5574085952533675,0.548951048951049,258.0,0.45104895104895104,3.367295829986474
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.52,0.4057507987220447,458.0,0.27729257641921395,1822.0,0.45115257958287597,0.5488474204171241,0.6834061135371179,145.0,0.3165938864628821,3.367295829986474
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,1.2465753424657535,319.0,0.5705329153605015,1803.0,0.4531336661120355,0.5468663338879645,0.45768025078369906,173.0,0.542319749216301,3.367295829986474
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14,1.2361111111111112,386.0,0.46113989637305697,1715.0,0.4513119533527697,0.5486880466472304,0.37305699481865284,242.0,0.6269430051813472,3.367295829986474
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.52,1.222972972972973,330.0,0.5484848484848485,1723.0,0.5130586186883344,0.4869413813116657,0.4484848484848485,182.0,0.5515151515151515,3.367295829986474
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.57,0.6895306859205776,485.0,0.3938144329896907,1612.0,0.413151364764268,0.586848635235732,0.5711340206185567,208.0,0.4288659793814433,3.367295829986474
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.86,0.5503355704697986,405.0,0.4049382716049383,1737.0,0.45135290731145655,0.5486470926885435,0.7358024691358025,107.0,0.2641975308641975,3.367295829986474
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05,0.5686900958466453,458.0,0.388646288209607,1691.0,0.407451212300414,0.5925487876995861,0.6834061135371179,145.0,0.3165938864628821,3.367295829986474
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.99,1.2516129032258065,482.0,0.4024896265560166,1579.0,0.44268524382520585,0.5573147561747942,0.3215767634854772,327.0,0.6784232365145229,3.367295829986474
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24,0.6747404844290658,423.0,0.46099290780141844,1684.0,0.4513064133016627,0.5486935866983373,0.6832151300236406,134.0,0.31678486997635935,3.367295829986474
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.92,1.1554054054054055,323.0,0.5294117647058824,1828.0,0.45295404814004375,0.5470459518599562,0.4582043343653251,175.0,0.541795665634675,3.367295829986474
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.54,1.393103448275862,324.0,0.6234567901234568,1693.0,0.5132900177200236,0.48670998227997636,0.44753086419753085,179.0,0.5524691358024691,3.367295829986474
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.1,0.5686900958466453,313.0,0.5686900958466453,1822.0,0.45115257958287597,0.5488474204171241,1.0,0.0,0.0,3.367295829986474
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.07,1.2647058823529411,424.0,0.4056603773584906,1687.0,0.45287492590397155,0.5471250740960285,0.32075471698113206,288.0,0.6792452830188679,3.367295829986474
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.74,1.2451612903225806,298.0,0.6476510067114094,1745.0,0.4974212034383954,0.5025787965616045,0.5201342281879194,143.0,0.4798657718120805,3.367295829986474
